run_name,family,config_label,rank,subset_k,subset_k_tail,layer,positions,top1_agreement,top10_overlap
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,3,131072,0.5282211303710938,0.5596183829475194
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,4,131072,0.5209426879882812,0.5599365278612822
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,5,131072,0.5348281860351562,0.5603225757367909
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,6,131072,0.5798187255859375,0.5779953086748719
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,7,131072,0.60882568359375,0.5944435214623809
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,8,131072,0.671600341796875,0.6323059168644249
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,9,131072,0.7070770263671875,0.6675445702858269
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,10,131072,0.7584152221679688,0.7137146079912782
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,11,131072,0.801055908203125,0.7560386806726456
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,0,131072,0.44116973876953125,0.538106547202915
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,1,131072,0.5400848388671875,0.5676277237944305
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,2,131072,0.5423965454101562,0.5723098823800683
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,3,131072,0.5369873046875,0.571108253672719
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,4,131072,0.525421142578125,0.5666572651825845
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,5,131072,0.5325851440429688,0.5678512691520154
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,6,131072,0.5781021118164062,0.5784538364969194
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,7,131072,0.6116714477539062,0.5915779173374176
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,8,131072,0.6715621948242188,0.6248619197867811
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,9,131072,0.7060165405273438,0.664544683881104
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,10,131072,0.7655105590820312,0.7204971420578659
lora_subset_head_is_r32_k1024_tail512,lora_head_is,LoRA head+IS r32 1024+512,32,1024,512,11,131072,0.8138580322265625,0.7680336148478091
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,0,131072,0.5267715454101562,0.5805931151844561
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,1,131072,0.5433197021484375,0.5863388155121356
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,2,131072,0.5432357788085938,0.5835754489526153
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,3,131072,0.5479049682617188,0.5796226554084569
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,4,131072,0.5415725708007812,0.5778053379617631
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,5,131072,0.5528411865234375,0.580282601993531
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,6,131072,0.5896530151367188,0.591133888810873
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,7,131072,0.6212997436523438,0.6070411745458841
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,8,131072,0.683868408203125,0.6460174643434584
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,9,131072,0.7210693359375,0.6833633538335562
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,10,131072,0.7684402465820312,0.7235679770819843
lora_subset_head_is_r32_k1024_tail1024,lora_head_is,LoRA head+IS r32 1024+1024,32,1024,1024,11,131072,0.8146896362304688,0.769629679620266
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,0,131072,0.5668182373046875,0.6118721077218652
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,1,131072,0.6341323852539062,0.6735000717453659
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,2,131072,0.638580322265625,0.6675285417586565
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,3,131072,0.632720947265625,0.6607429571449757
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,4,131072,0.6245346069335938,0.6554992836900055
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,5,131072,0.6301193237304688,0.6569793773815036
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,6,131072,0.6826019287109375,0.676620492246002
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,7,131072,0.7187576293945312,0.6953346338123083
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,8,131072,0.7693252563476562,0.7288986328057945
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,9,131072,0.8015289306640625,0.7647628919221461
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,10,131072,0.8510665893554688,0.8170196725986898
lora_kl_r64,lora_full,LoRA full-KL r64,64,,,11,131072,0.8877639770507812,0.855378751643002
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,0,131072,0.11640167236328125,0.06060791143681854
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,1,131072,0.4428253173828125,0.3657730168197304
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,2,131072,0.4882049560546875,0.4024498041253537
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,3,131072,0.5159530639648438,0.44794541224837303
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,4,131072,0.5145111083984375,0.4676208575256169
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,5,131072,0.554962158203125,0.4991592492442578
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,6,131072,0.6395339965820312,0.5761215290986001
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,7,131072,0.6913986206054688,0.6233261162415147
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,8,131072,0.7501983642578125,0.6705040112137794
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,9,131072,0.786834716796875,0.7258560280315578
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,10,131072,0.8441009521484375,0.8030395666137338
lora_subset_topk_r64_k256,lora_topk,LoRA top-k r64 k256,64,256,,11,131072,0.8824920654296875,0.8465164401568472
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,0,131072,0.1982879638671875,0.12951584107941017
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,1,131072,0.525238037109375,0.467797091929242
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,2,131072,0.5636978149414062,0.5152984675951302
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,3,131072,0.5579071044921875,0.5321060272399336
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,4,131072,0.5584945678710938,0.5469314658548683
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,5,131072,0.560577392578125,0.5512779296841472
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,6,131072,0.63787841796875,0.6026672446168959
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,7,131072,0.680389404296875,0.6328628617338836
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,8,131072,0.7425079345703125,0.678560649510473
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,9,131072,0.783355712890625,0.7277015810832381
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,10,131072,0.83868408203125,0.7952232537791133
lora_subset_topk_r64_k512,lora_topk,LoRA top-k r64 k512,64,512,,11,131072,0.8831024169921875,0.8482750188559294
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,0,131072,0.28215789794921875,0.21573334012646228
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,1,131072,0.57000732421875,0.5391174380201846
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,2,131072,0.6031723022460938,0.5792732322588563
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,3,131072,0.6022872924804688,0.5947837894782424
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,4,131072,0.6034622192382812,0.603379831649363
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,5,131072,0.6128692626953125,0.6117874244228005
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,6,131072,0.6740570068359375,0.6448173583485186
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,7,131072,0.7122726440429688,0.671179972589016
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,8,131072,0.7661895751953125,0.7137664910405874
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,9,131072,0.80072021484375,0.7560165543109179
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,10,131072,0.849700927734375,0.8134346180595458
lora_subset_topk_r64_k768,lora_topk,LoRA top-k r64 k768,64,768,,11,131072,0.8874969482421875,0.8559852815233171
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,0,131072,0.32794952392578125,0.270119481254369
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,1,131072,0.570648193359375,0.5549026587978005
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,2,131072,0.6100692749023438,0.5905738906003535
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,3,131072,0.6078720092773438,0.6035919282585382
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,4,131072,0.6038742065429688,0.6103675942867994
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,5,131072,0.6119308471679688,0.6166153042577207
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,6,131072,0.670928955078125,0.64914246276021
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,7,131072,0.7097091674804688,0.674973304849118
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,8,131072,0.7631912231445312,0.7152931317687035
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,9,131072,0.7978897094726562,0.7562759513966739
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,10,131072,0.8496322631835938,0.8133224677294493
lora_subset_topk_r64_k1024,lora_topk,LoRA top-k r64 k1024,64,1024,,11,131072,0.8865737915039062,0.8535309131257236
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,0,131072,0.2953033447265625,0.18859024450648576
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,1,131072,0.5285415649414062,0.4730377239175141
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,2,131072,0.5532150268554688,0.4922210753429681
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,3,131072,0.5422439575195312,0.5103584330063313
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,4,131072,0.567413330078125,0.551861580228433
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,5,131072,0.5782852172851562,0.5569061341229826
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,6,131072,0.6317062377929688,0.5848648129031062
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,7,131072,0.6675643920898438,0.607479864731431
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,8,131072,0.72381591796875,0.6512764077633619
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,9,131072,0.754974365234375,0.6918480019085109
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,10,131072,0.8038787841796875,0.7438964978791773
lora_subset_head_is_r64_k256_tail256,lora_head_is,LoRA head+IS r64 256+256,64,256,256,11,131072,0.8446884155273438,0.7734558274969459
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,0,131072,0.385650634765625,0.34102402278222144
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,1,131072,0.5620574951171875,0.5332031270954758
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,2,131072,0.57818603515625,0.5358192536514252
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,3,131072,0.5538330078125,0.5391540587879717
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,4,131072,0.559844970703125,0.5612945596221834
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,5,131072,0.5700531005859375,0.5658241373021156
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,6,131072,0.6275787353515625,0.594379429705441
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,7,131072,0.670135498046875,0.6178100686520338
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,8,131072,0.7254562377929688,0.6485946723259985
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,9,131072,0.7514572143554688,0.6874176105484366
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,10,131072,0.805511474609375,0.7532402174547315
lora_subset_head_is_r64_k512_tail512,lora_head_is,LoRA head+IS r64 512+512,64,512,512,11,131072,0.8546905517578125,0.7927894755266607
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,0,131072,0.41149139404296875,0.36433945572935045
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,1,131072,0.58831787109375,0.5823082085698843
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,2,131072,0.606475830078125,0.590633396524936
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,3,131072,0.5944290161132812,0.598878487944603
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,4,131072,0.5848159790039062,0.5977981663309038
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,5,131072,0.5933837890625,0.6017417986877263
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,6,131072,0.6469039916992188,0.6275970563292503
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,7,131072,0.6820907592773438,0.645936593413353
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,8,131072,0.73541259765625,0.6806724625639617
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,9,131072,0.766693115234375,0.7160308952443302
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,10,131072,0.8148117065429688,0.7697975337505341
lora_subset_head_is_r64_k512_tail1024,lora_head_is,LoRA head+IS r64 512+1024,64,512,1024,11,131072,0.8575897216796875,0.8058410766534507
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,0,131072,0.4481964111328125,0.39895172882825136
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,1,131072,0.5752639770507812,0.5569946400355548
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,2,131072,0.6045761108398438,0.595372015144676
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,3,131072,0.589263916015625,0.5987907503731549
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,4,131072,0.583404541015625,0.5957679818384349
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,5,131072,0.58990478515625,0.5988197340629995
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,6,131072,0.6452484130859375,0.6262382618151605
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,7,131072,0.6837158203125,0.6488899332471192
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,8,131072,0.7384796142578125,0.6862022518180311
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,9,131072,0.76934814453125,0.7237289561890066
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,10,131072,0.814422607421875,0.7716720728203654
lora_subset_head_is_r64_k768_tail768,lora_head_is,LoRA head+IS r64 768+768,64,768,768,11,131072,0.8538131713867188,0.8018661648966372
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,0,131072,0.40424346923828125,0.38043442484922707
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,1,131072,0.5813827514648438,0.5868919468484819
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,2,131072,0.5974884033203125,0.5888427831232548
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,3,131072,0.582794189453125,0.585598757956177
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,4,131072,0.576812744140625,0.5941406330093741
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,5,131072,0.58489990234375,0.5972877582535148
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,6,131072,0.6474075317382812,0.6247512889094651
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,7,131072,0.6863479614257812,0.6502189789898694
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,8,131072,0.739593505859375,0.6848739781416953
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,9,131072,0.7697219848632812,0.7193451011553407
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,10,131072,0.8175888061523438,0.7736976756714284
lora_subset_head_is_r64_k1024_tail512,lora_head_is,LoRA head+IS r64 1024+512,64,1024,512,11,131072,0.8507003784179688,0.7987739741802216
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,0,131072,0.5047073364257812,0.45183564024046063
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,1,131072,0.5753402709960938,0.5717773525975645
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,2,131072,0.5991287231445312,0.6007614200934768
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,3,131072,0.5786666870117188,0.5960525567643344
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,4,131072,0.5683746337890625,0.5984916761517525
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,5,131072,0.5776443481445312,0.599247747566551
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,6,131072,0.6458053588867188,0.6294616777449846
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,7,131072,0.6857528686523438,0.6500167925842106
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,8,131072,0.7373123168945312,0.686997233889997
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,9,131072,0.7666702270507812,0.7228973535820842
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,10,131072,0.8135910034179688,0.7742653042078018
lora_subset_head_is_r64_k1024_tail1024,lora_head_is,LoRA head+IS r64 1024+1024,64,1024,1024,11,131072,0.8526840209960938,0.8014625757932663
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,0,131072,0.600982666015625,0.6512840345967561
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,1,131072,0.7007064819335938,0.7204460245557129
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,2,131072,0.6947555541992188,0.7174743758514524
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,3,131072,0.6845779418945312,0.7081909296102822
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,4,131072,0.6794662475585938,0.7013900866732001
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,5,131072,0.676788330078125,0.6974044926464558
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,6,131072,0.7392044067382812,0.7237808327190578
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,7,131072,0.767181396484375,0.7368133668787777
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,8,131072,0.807525634765625,0.7686744825914502
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,9,131072,0.8355255126953125,0.7989616552367806
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,10,131072,0.8685150146484375,0.8366813864558935
lora_kl_r128,lora_full,LoRA full-KL r128,128,,,11,131072,0.8997650146484375,0.8703254940919578
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,0,131072,0.17443084716796875,0.08643951575504616
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,1,131072,0.51824951171875,0.40545731340534985
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,2,131072,0.56512451171875,0.4699531632941216
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,3,131072,0.573944091796875,0.4936889698728919
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,4,131072,0.5685043334960938,0.5124801686033607
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,5,131072,0.6196746826171875,0.5606315697077662
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,6,131072,0.700775146484375,0.6307426551356912
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,7,131072,0.7407989501953125,0.6682685976848006
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,8,131072,0.7887039184570312,0.717492691706866
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,9,131072,0.8197860717773438,0.7639518920332193
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,10,131072,0.8683853149414062,0.8260856829583645
lora_subset_topk_r128_k256,lora_topk,LoRA top-k r128 k256,128,256,,11,131072,0.8949813842773438,0.862041499465704
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,0,131072,0.25409698486328125,0.1951667822431773
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,1,131072,0.5681076049804688,0.49979858938604593
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,2,131072,0.6123275756835938,0.5647407572250813
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,3,131072,0.6089248657226562,0.5762283408548683
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,4,131072,0.6255950927734375,0.6093216026201844
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,5,131072,0.630035400390625,0.6143745523877442
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,6,131072,0.710052490234375,0.6686180192045867
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,7,131072,0.7551193237304688,0.6998222516849637
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,8,131072,0.801788330078125,0.7439689757302403
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,9,131072,0.8312759399414062,0.7807426620274782
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,10,131072,0.8702163696289062,0.8339386214502156
lora_subset_topk_r128_k512,lora_topk,LoRA top-k r128 k512,128,512,,11,131072,0.8964767456054688,0.8645057897083461
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,0,131072,0.30553436279296875,0.24849014705978334
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,1,131072,0.6006240844726562,0.5682792768348008
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,2,131072,0.6408615112304688,0.6107650818303227
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,3,131072,0.6293716430664062,0.6122741810977459
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,4,131072,0.645904541015625,0.6352783315815032
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,5,131072,0.6480636596679688,0.6441108817234635
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,6,131072,0.7201995849609375,0.6824279916472733
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,7,131072,0.754791259765625,0.7110282992944121
lora_subset_topk_r128_k768,lora_topk,LoRA top-k r128 k768,128,768,,8,131072,0.8008041381835938,0.7472030804492533
